,Date,Crime type,County,Amount
14390,2022Q4,Crimes affecting personal safety,Limerick,951
14391,2022Q4,Crimes affecting personal safety,Longford,210
14392,2022Q4,Crimes affecting personal safety,Louth,729
14393,2022Q4,Crimes affecting personal safety,Mayo,447
14394,2022Q4,Crimes affecting personal safety,Meath,615
14395,2022Q4,Crimes affecting personal safety,Monaghan,345
14396,2022Q4,Crimes affecting personal safety,Offaly,386
14397,2022Q4,Crimes affecting personal safety,Roscommon,210
14398,2022Q4,Crimes affecting personal safety,Sligo,199
14399,2022Q4,Crimes affecting personal safety,Tipperary,598
14400,2022Q4,Crimes affecting personal safety,Waterford,665
14401,2022Q4,Crimes affecting personal safety,Westmeath,482
14402,2022Q4,Crimes affecting personal safety,Wexford,661
14403,2022Q4,Crimes affecting personal safety,Wicklow,432
14404,2022Q4,Drug offences,Carlow,120
14405,2022Q4,Drug offences,Cavan,75
14406,2022Q4,Drug offences,Clare,96
14407,2022Q4,Drug offences,Cork,875
14408,2022Q4,Drug offences,Donegal,116
14409,2022Q4,Drug offences,Dublin,2920
14410,2022Q4,Drug offences,Galway,296
14411,2022Q4,Drug offences,Kerry,173
14412,2022Q4,Drug offences,Kildare,422
14413,2022Q4,Drug offences,Kilkenny,120
14414,2022Q4,Drug offences,Laois,110
14415,2022Q4,Drug offences,Leitrim,27
14416,2022Q4,Drug offences,Limerick,282
14417,2022Q4,Drug offences,Longford,31
14418,2022Q4,Drug offences,Louth,202
14419,2022Q4,Drug offences,Mayo,48
14420,2022Q4,Drug offences,Meath,216
14421,2022Q4,Drug offences,Monaghan,75
14422,2022Q4,Drug offences,Offaly,110
14423,2022Q4,Drug offences,Roscommon,31
14424,2022Q4,Drug offences,Sligo,27
14425,2022Q4,Drug offences,Tipperary,276
14426,2022Q4,Drug offences,Waterford,418
14427,2022Q4,Drug offences,Westmeath,113
14428,2022Q4,Drug offences,Wexford,202
14429,2022Q4,Drug offences,Wicklow,206
14430,2022Q4,Environmental offences,Carlow,62
14431,2022Q4,Environmental offences,Cavan,72
14432,2022Q4,Environmental offences,Clare,110
14433,2022Q4,Environmental offences,Cork,444
14434,2022Q4,Environmental offences,Donegal,159
14435,2022Q4,Environmental offences,Dublin,2353
14436,2022Q4,Environmental offences,Galway,219
14437,2022Q4,Environmental offences,Kerry,91
14438,2022Q4,Environmental offences,Kildare,187
14439,2022Q4,Environmental offences,Kilkenny,62
14440,2022Q4,Environmental offences,Laois,89
14441,2022Q4,Environmental offences,Leitrim,39
14442,2022Q4,Environmental offences,Limerick,225
14443,2022Q4,Environmental offences,Longford,36
14444,2022Q4,Environmental offences,Louth,180
14445,2022Q4,Environmental offences,Mayo,88
14446,2022Q4,Environmental offences,Meath,132
14447,2022Q4,Environmental offences,Monaghan,72
14448,2022Q4,Environmental offences,Offaly,89
14449,2022Q4,Environmental offences,Roscommon,36
14450,2022Q4,Environmental offences,Sligo,39
14451,2022Q4,Environmental offences,Tipperary,102
14452,2022Q4,Environmental offences,Waterford,147
14453,2022Q4,Environmental offences,Westmeath,96
14454,2022Q4,Environmental offences,Wexford,174
14455,2022Q4,Environmental offences,Wicklow,107
14456,2022Q4,Miscellaneous offences,Carlow,289
14457,2022Q4,Miscellaneous offences,Cavan,336
14458,2022Q4,Miscellaneous offences,Clare,312
14459,2022Q4,Miscellaneous offences,Cork,2679
14460,2022Q4,Miscellaneous offences,Donegal,574
14461,2022Q4,Miscellaneous offences,Dublin,11308
14462,2022Q4,Miscellaneous offences,Galway,1070
14463,2022Q4,Miscellaneous offences,Kerry,654
14464,2022Q4,Miscellaneous offences,Kildare,860
14465,2022Q4,Miscellaneous offences,Kilkenny,289
14466,2022Q4,Miscellaneous offences,Laois,315
14467,2022Q4,Miscellaneous offences,Leitrim,195
14468,2022Q4,Miscellaneous offences,Limerick,1222
14469,2022Q4,Miscellaneous offences,Longford,154
14470,2022Q4,Miscellaneous offences,Louth,902
14471,2022Q4,Miscellaneous offences,Mayo,348
14472,2022Q4,Miscellaneous offences,Meath,447
14473,2022Q4,Miscellaneous offences,Monaghan,336
14474,2022Q4,Miscellaneous offences,Offaly,315
14475,2022Q4,Miscellaneous offences,Roscommon,154
14476,2022Q4,Miscellaneous offences,Sligo,195
14477,2022Q4,Miscellaneous offences,Tipperary,745
14478,2022Q4,Miscellaneous offences,Waterford,723
14479,2022Q4,Miscellaneous offences,Westmeath,476
14480,2022Q4,Miscellaneous offences,Wexford,391
14481,2022Q4,Miscellaneous offences,Wicklow,416
14482,2022Q4,Theft offences,Carlow,343
14483,2022Q4,Theft offences,Cavan,240
14484,2022Q4,Theft offences,Clare,496
14485,2022Q4,Theft offences,Cork,2850
14486,2022Q4,Theft offences,Donegal,394
14487,2022Q4,Theft offences,Dublin,20723
14488,2022Q4,Theft offences,Galway,1434
14489,2022Q4,Theft offences,Kerry,600
14490,2022Q4,Theft offences,Kildare,1444
14491,2022Q4,Theft offences,Kilkenny,343
14492,2022Q4,Theft offences,Laois,436
14493,2022Q4,Theft offences,Leitrim,178
14494,2022Q4,Theft offences,Limerick,1836
14495,2022Q4,Theft offences,Longford,187
14496,2022Q4,Theft offences,Louth,1042
14497,2022Q4,Theft offences,Mayo,416
14498,2022Q4,Theft offences,Meath,1240
14499,2022Q4,Theft offences,Monaghan,240
14500,2022Q4,Theft offences,Offaly,436
14501,2022Q4,Theft offences,Roscommon,187
14502,2022Q4,Theft offences,Sligo,178
14503,2022Q4,Theft offences,Tipperary,780
14504,2022Q4,Theft offences,Waterford,888
14505,2022Q4,Theft offences,Westmeath,699
14506,2022Q4,Theft offences,Wexford,855
14507,2022Q4,Theft offences,Wicklow,676
14508,2022Q4,Traffic offences,Carlow,23
14509,2022Q4,Traffic offences,Cavan,46
14510,2022Q4,Traffic offences,Clare,40
14511,2022Q4,Traffic offences,Cork,166
14512,2022Q4,Traffic offences,Donegal,85
14513,2022Q4,Traffic offences,Dublin,449
14514,2022Q4,Traffic offences,Galway,90
14515,2022Q4,Traffic offences,Kerry,77
14516,2022Q4,Traffic offences,Kildare,108
14517,2022Q4,Traffic offences,Kilkenny,23
14518,2022Q4,Traffic offences,Laois,24
14519,2022Q4,Traffic offences,Leitrim,18
14520,2022Q4,Traffic offences,Limerick,72
14521,2022Q4,Traffic offences,Longford,28
14522,2022Q4,Traffic offences,Louth,56
14523,2022Q4,Traffic offences,Mayo,37
14524,2022Q4,Traffic offences,Meath,47
14525,2022Q4,Traffic offences,Monaghan,46
14526,2022Q4,Traffic offences,Offaly,24
14527,2022Q4,Traffic offences,Roscommon,28
14528,2022Q4,Traffic offences,Sligo,18
14529,2022Q4,Traffic offences,Tipperary,91
14530,2022Q4,Traffic offences,Waterford,49
14531,2022Q4,Traffic offences,Westmeath,51
14532,2022Q4,Traffic offences,Wexford,41
14533,2022Q4,Traffic offences,Wicklow,41
14534,2022Q4,Weapon offences,Carlow,23
14535,2022Q4,Weapon offences,Cavan,15
14536,2022Q4,Weapon offences,Clare,26
14537,2022Q4,Weapon offences,Cork,149
14538,2022Q4,Weapon offences,Donegal,26
14539,2022Q4,Weapon offences,Dublin,579
14540,2022Q4,Weapon offences,Galway,67
14541,2022Q4,Weapon offences,Kerry,30
14542,2022Q4,Weapon offences,Kildare,55
14543,2022Q4,Weapon offences,Kilkenny,23
14544,2022Q4,Weapon offences,Laois,22
14545,2022Q4,Weapon offences,Leitrim,13
14546,2022Q4,Weapon offences,Limerick,56
14547,2022Q4,Weapon offences,Longford,9
14548,2022Q4,Weapon offences,Louth,68
14549,2022Q4,Weapon offences,Mayo,4
14550,2022Q4,Weapon offences,Meath,16
14551,2022Q4,Weapon offences,Monaghan,15
14552,2022Q4,Weapon offences,Offaly,22
14553,2022Q4,Weapon offences,Roscommon,9
14554,2022Q4,Weapon offences,Sligo,13
14555,2022Q4,Weapon offences,Tipperary,29
14556,2022Q4,Weapon offences,Waterford,50
14557,2022Q4,Weapon offences,Westmeath,18
14558,2022Q4,Weapon offences,Wexford,28
14559,2022Q4,Weapon offences,Wicklow,28
14560,2023Q1,Crimes affecting personal safety,Carlow,235
14561,2023Q1,Crimes affecting personal safety,Cavan,305
14562,2023Q1,Crimes affecting personal safety,Clare,359
14563,2023Q1,Crimes affecting personal safety,Cork,2063
14564,2023Q1,Crimes affecting personal safety,Donegal,676
14565,2023Q1,Crimes affecting personal safety,Dublin,7079
14566,2023Q1,Crimes affecting personal safety,Galway,980
14567,2023Q1,Crimes affecting personal safety,Kerry,563
14568,2023Q1,Crimes affecting personal safety,Kildare,803
14569,2023Q1,Crimes affecting personal safety,Kilkenny,235
14570,2023Q1,Crimes affecting personal safety,Laois,382
14571,2023Q1,Crimes affecting personal safety,Leitrim,204
14572,2023Q1,Crimes affecting personal safety,Limerick,1015
14573,2023Q1,Crimes affecting personal safety,Longford,221
14574,2023Q1,Crimes affecting personal safety,Louth,699
14575,2023Q1,Crimes affecting personal safety,Mayo,409
14576,2023Q1,Crimes affecting personal safety,Meath,583
14577,2023Q1,Crimes affecting personal safety,Monaghan,305
14578,2023Q1,Crimes affecting personal safety,Offaly,382
14579,2023Q1,Crimes affecting personal safety,Roscommon,221
14580,2023Q1,Crimes affecting personal safety,Sligo,204
14581,2023Q1,Crimes affecting personal safety,Tipperary,550
14582,2023Q1,Crimes affecting personal safety,Waterford,611
14583,2023Q1,Crimes affecting personal safety,Westmeath,457
14584,2023Q1,Crimes affecting personal safety,Wexford,587
14585,2023Q1,Crimes affecting personal safety,Wicklow,427
14586,2023Q1,Drug offences,Carlow,113
14587,2023Q1,Drug offences,Cavan,73
14588,2023Q1,Drug offences,Clare,82
14589,2023Q1,Drug offences,Cork,991
14590,2023Q1,Drug offences,Donegal,140
14591,2023Q1,Drug offences,Dublin,3610
14592,2023Q1,Drug offences,Galway,342
14593,2023Q1,Drug offences,Kerry,202
14594,2023Q1,Drug offences,Kildare,424
14595,2023Q1,Drug offences,Kilkenny,113
14596,2023Q1,Drug offences,Laois,113
14597,2023Q1,Drug offences,Leitrim,33
14598,2023Q1,Drug offences,Limerick,382
14599,2023Q1,Drug offences,Longford,22
14600,2023Q1,Drug offences,Louth,240
14601,2023Q1,Drug offences,Mayo,63
14602,2023Q1,Drug offences,Meath,202
14603,2023Q1,Drug offences,Monaghan,73
14604,2023Q1,Drug offences,Offaly,113
14605,2023Q1,Drug offences,Roscommon,22
14606,2023Q1,Drug offences,Sligo,33
14607,2023Q1,Drug offences,Tipperary,238
14608,2023Q1,Drug offences,Waterford,366
14609,2023Q1,Drug offences,Westmeath,142
14610,2023Q1,Drug offences,Wexford,214
14611,2023Q1,Drug offences,Wicklow,106
14612,2023Q1,Environmental offences,Carlow,64
14613,2023Q1,Environmental offences,Cavan,58
14614,2023Q1,Environmental offences,Clare,113
14615,2023Q1,Environmental offences,Cork,468
14616,2023Q1,Environmental offences,Donegal,150
14617,2023Q1,Environmental offences,Dublin,2368
14618,2023Q1,Environmental offences,Galway,192
14619,2023Q1,Environmental offences,Kerry,90
14620,2023Q1,Environmental offences,Kildare,216
14621,2023Q1,Environmental offences,Kilkenny,64
14622,2023Q1,Environmental offences,Laois,82
14623,2023Q1,Environmental offences,Leitrim,51
14624,2023Q1,Environmental offences,Limerick,300
14625,2023Q1,Environmental offences,Longford,40
14626,2023Q1,Environmental offences,Louth,223
14627,2023Q1,Environmental offences,Mayo,80
14628,2023Q1,Environmental offences,Meath,145
14629,2023Q1,Environmental offences,Monaghan,58
14630,2023Q1,Environmental offences,Offaly,82
14631,2023Q1,Environmental offences,Roscommon,40
14632,2023Q1,Environmental offences,Sligo,51
14633,2023Q1,Environmental offences,Tipperary,136
14634,2023Q1,Environmental offences,Waterford,185
14635,2023Q1,Environmental offences,Westmeath,102
14636,2023Q1,Environmental offences,Wexford,162
14637,2023Q1,Environmental offences,Wicklow,126
14638,2023Q1,Miscellaneous offences,Carlow,299
14639,2023Q1,Miscellaneous offences,Cavan,304
14640,2023Q1,Miscellaneous offences,Clare,380
14641,2023Q1,Miscellaneous offences,Cork,2456
14642,2023Q1,Miscellaneous offences,Donegal,567
14643,2023Q1,Miscellaneous offences,Dublin,11533
14644,2023Q1,Miscellaneous offences,Galway,988
14645,2023Q1,Miscellaneous offences,Kerry,669
14646,2023Q1,Miscellaneous offences,Kildare,864
14647,2023Q1,Miscellaneous offences,Kilkenny,299
14648,2023Q1,Miscellaneous offences,Laois,322
14649,2023Q1,Miscellaneous offences,Leitrim,175
14650,2023Q1,Miscellaneous offences,Limerick,1247
14651,2023Q1,Miscellaneous offences,Longford,179
14652,2023Q1,Miscellaneous offences,Louth,743
14653,2023Q1,Miscellaneous offences,Mayo,343
14654,2023Q1,Miscellaneous offences,Meath,512
14655,2023Q1,Miscellaneous offences,Monaghan,304
14656,2023Q1,Miscellaneous offences,Offaly,322
14657,2023Q1,Miscellaneous offences,Roscommon,179
14658,2023Q1,Miscellaneous offences,Sligo,175
14659,2023Q1,Miscellaneous offences,Tipperary,660
14660,2023Q1,Miscellaneous offences,Waterford,616
14661,2023Q1,Miscellaneous offences,Westmeath,411
14662,2023Q1,Miscellaneous offences,Wexford,444
14663,2023Q1,Miscellaneous offences,Wicklow,440
14664,2023Q1,Theft offences,Carlow,353
14665,2023Q1,Theft offences,Cavan,249
14666,2023Q1,Theft offences,Clare,498
14667,2023Q1,Theft offences,Cork,3180
14668,2023Q1,Theft offences,Donegal,460
14669,2023Q1,Theft offences,Dublin,20877
14670,2023Q1,Theft offences,Galway,1491
14671,2023Q1,Theft offences,Kerry,717
14672,2023Q1,Theft offences,Kildare,1638
14673,2023Q1,Theft offences,Kilkenny,353
14674,2023Q1,Theft offences,Laois,433
14675,2023Q1,Theft offences,Leitrim,197
14676,2023Q1,Theft offences,Limerick,1956
14677,2023Q1,Theft offences,Longford,198
14678,2023Q1,Theft offences,Louth,1236
14679,2023Q1,Theft offences,Mayo,425
14680,2023Q1,Theft offences,Meath,1326
14681,2023Q1,Theft offences,Monaghan,249
14682,2023Q1,Theft offences,Offaly,433
14683,2023Q1,Theft offences,Roscommon,198
14684,2023Q1,Theft offences,Sligo,197
14685,2023Q1,Theft offences,Tipperary,736
14686,2023Q1,Theft offences,Waterford,983
14687,2023Q1,Theft offences,Westmeath,814
14688,2023Q1,Theft offences,Wexford,812
14689,2023Q1,Theft offences,Wicklow,782
14690,2023Q1,Traffic offences,Carlow,25
14691,2023Q1,Traffic offences,Cavan,35
14692,2023Q1,Traffic offences,Clare,32
14693,2023Q1,Traffic offences,Cork,208
14694,2023Q1,Traffic offences,Donegal,85
14695,2023Q1,Traffic offences,Dublin,428
14696,2023Q1,Traffic offences,Galway,109
14697,2023Q1,Traffic offences,Kerry,72
14698,2023Q1,Traffic offences,Kildare,100
14699,2023Q1,Traffic offences,Kilkenny,25
14700,2023Q1,Traffic offences,Laois,27
14701,2023Q1,Traffic offences,Leitrim,22
14702,2023Q1,Traffic offences,Limerick,75
14703,2023Q1,Traffic offences,Longford,35
14704,2023Q1,Traffic offences,Louth,45
14705,2023Q1,Traffic offences,Mayo,37
14706,2023Q1,Traffic offences,Meath,57
14707,2023Q1,Traffic offences,Monaghan,35
14708,2023Q1,Traffic offences,Offaly,27
14709,2023Q1,Traffic offences,Roscommon,35
14710,2023Q1,Traffic offences,Sligo,22
14711,2023Q1,Traffic offences,Tipperary,76
14712,2023Q1,Traffic offences,Waterford,61
14713,2023Q1,Traffic offences,Westmeath,48
14714,2023Q1,Traffic offences,Wexford,39
14715,2023Q1,Traffic offences,Wicklow,30
14716,2023Q1,Weapon offences,Carlow,13
14717,2023Q1,Weapon offences,Cavan,11
14718,2023Q1,Weapon offences,Clare,24
14719,2023Q1,Weapon offences,Cork,120
14720,2023Q1,Weapon offences,Donegal,35
14721,2023Q1,Weapon offences,Dublin,527
14722,2023Q1,Weapon offences,Galway,54
14723,2023Q1,Weapon offences,Kerry,22
14724,2023Q1,Weapon offences,Kildare,40
14725,2023Q1,Weapon offences,Kilkenny,13
14726,2023Q1,Weapon offences,Laois,16
14727,2023Q1,Weapon offences,Leitrim,5
14728,2023Q1,Weapon offences,Limerick,59
14729,2023Q1,Weapon offences,Longford,12
14730,2023Q1,Weapon offences,Louth,65
14731,2023Q1,Weapon offences,Mayo,4
14732,2023Q1,Weapon offences,Meath,12
14733,2023Q1,Weapon offences,Monaghan,11
14734,2023Q1,Weapon offences,Offaly,16
14735,2023Q1,Weapon offences,Roscommon,12
14736,2023Q1,Weapon offences,Sligo,5
14737,2023Q1,Weapon offences,Tipperary,38
14738,2023Q1,Weapon offences,Waterford,56
14739,2023Q1,Weapon offences,Westmeath,13
14740,2023Q1,Weapon offences,Wexford,20
14741,2023Q1,Weapon offences,Wicklow,18
14742,2023Q2,Crimes affecting personal safety,Carlow,269
14743,2023Q2,Crimes affecting personal safety,Cavan,358
14744,2023Q2,Crimes affecting personal safety,Clare,507
14745,2023Q2,Crimes affecting personal safety,Cork,2193
14746,2023Q2,Crimes affecting personal safety,Donegal,890
14747,2023Q2,Crimes affecting personal safety,Dublin,7217
14748,2023Q2,Crimes affecting personal safety,Galway,1039
14749,2023Q2,Crimes affecting personal safety,Kerry,680
14750,2023Q2,Crimes affecting personal safety,Kildare,853
14751,2023Q2,Crimes affecting personal safety,Kilkenny,269
14752,2023Q2,Crimes affecting personal safety,Laois,363
14753,2023Q2,Crimes affecting personal safety,Leitrim,183
14754,2023Q2,Crimes affecting personal safety,Limerick,1106
14755,2023Q2,Crimes affecting personal safety,Longford,228
14756,2023Q2,Crimes affecting personal safety,Louth,789
14757,2023Q2,Crimes affecting personal safety,Mayo,484
14758,2023Q2,Crimes affecting personal safety,Meath,633
14759,2023Q2,Crimes affecting personal safety,Monaghan,358
14760,2023Q2,Crimes affecting personal safety,Offaly,363
14761,2023Q2,Crimes affecting personal safety,Roscommon,228
14762,2023Q2,Crimes affecting personal safety,Sligo,183
14763,2023Q2,Crimes affecting personal safety,Tipperary,658
14764,2023Q2,Crimes affecting personal safety,Waterford,718
14765,2023Q2,Crimes affecting personal safety,Westmeath,515
14766,2023Q2,Crimes affecting personal safety,Wexford,637
14767,2023Q2,Crimes affecting personal safety,Wicklow,411
14768,2023Q2,Drug offences,Carlow,112
14769,2023Q2,Drug offences,Cavan,92
14770,2023Q2,Drug offences,Clare,108
14771,2023Q2,Drug offences,Cork,978
14772,2023Q2,Drug offences,Donegal,248
14773,2023Q2,Drug offences,Dublin,3432
14774,2023Q2,Drug offences,Galway,406
14775,2023Q2,Drug offences,Kerry,286
14776,2023Q2,Drug offences,Kildare,642
14777,2023Q2,Drug offences,Kilkenny,112
14778,2023Q2,Drug offences,Laois,168
14779,2023Q2,Drug offences,Leitrim,41
14780,2023Q2,Drug offences,Limerick,349
14781,2023Q2,Drug offences,Longford,46
14782,2023Q2,Drug offences,Louth,209
14783,2023Q2,Drug offences,Mayo,60
14784,2023Q2,Drug offences,Meath,224
14785,2023Q2,Drug offences,Monaghan,92
14786,2023Q2,Drug offences,Offaly,168
14787,2023Q2,Drug offences,Roscommon,46
14788,2023Q2,Drug offences,Sligo,41
14789,2023Q2,Drug offences,Tipperary,248
14790,2023Q2,Drug offences,Waterford,346
14791,2023Q2,Drug offences,Westmeath,376
14792,2023Q2,Drug offences,Wexford,168
14793,2023Q2,Drug offences,Wicklow,248
14794,2023Q2,Environmental offences,Carlow,70
14795,2023Q2,Environmental offences,Cavan,72
14796,2023Q2,Environmental offences,Clare,126
14797,2023Q2,Environmental offences,Cork,464
